raceId,year,race_name,date,driverId,forename,surname,number,nationality,lap,stop,time,duration,milliseconds
1111,2023,Dutch Grand Prix,2023-08-27,825,Kevin,Magnussen,20,Danish,63,5,16:32:48,,2394733
1111,2023,Dutch Grand Prix,2023-08-27,830,Max,Verstappen,33,Dutch,64,6,16:32:50,,2483382
1111,2023,Dutch Grand Prix,2023-08-27,4,Fernando,Alonso,14,Spanish,64,5,16:33:22,,2455302
1111,2023,Dutch Grand Prix,2023-08-27,842,Pierre,Gasly,10,French,64,5,16:33:40,,2443169
1111,2023,Dutch Grand Prix,2023-08-27,832,Carlos,Sainz,55,Spanish,64,5,16:33:44,,2443147
1111,2023,Dutch Grand Prix,2023-08-27,1,Lewis,Hamilton,44,British,64,5,16:33:59,,2431108
1111,2023,Dutch Grand Prix,2023-08-27,815,Sergio,Pérez,11,Mexican,64,6,17:13:46,35.592,35592
1111,2023,Dutch Grand Prix,2023-08-27,846,Lando,Norris,4,British,64,6,17:13:49,44.272,44272
1111,2023,Dutch Grand Prix,2023-08-27,847,George,Russell,63,British,64,6,17:13:59,39.845,39845
1111,2023,Dutch Grand Prix,2023-08-27,848,Alexander,Albon,23,Thai,64,4,17:14:02,39.234,39234
1111,2023,Dutch Grand Prix,2023-08-27,857,Oscar,Piastri,81,Australian,64,5,17:14:06,38.453,38453
1111,2023,Dutch Grand Prix,2023-08-27,839,Esteban,Ocon,31,French,64,6,17:14:09,37.037,37037
1111,2023,Dutch Grand Prix,2023-08-27,852,Yuki,Tsunoda,22,Japanese,64,5,17:14:14,34.901,34901
1111,2023,Dutch Grand Prix,2023-08-27,840,Lance,Stroll,18,Canadian,64,7,17:14:17,33.553,33553
1111,2023,Dutch Grand Prix,2023-08-27,807,Nico,Hülkenberg,27,German,64,5,17:14:19,32.884,32884
1111,2023,Dutch Grand Prix,2023-08-27,822,Valtteri,Bottas,77,Finnish,64,5,17:14:22,32.518,32518
1111,2023,Dutch Grand Prix,2023-08-27,859,Liam,Lawson,30,New Zealander,64,7,17:14:27,31.306,31306
1111,2023,Dutch Grand Prix,2023-08-27,825,Kevin,Magnussen,20,Danish,64,6,17:14:31,30.628,30628
1111,2023,Dutch Grand Prix,2023-08-27,847,George,Russell,63,British,67,7,17:20:51,22.379,22379
1112,2023,Italian Grand Prix,2023-09-03,842,Pierre,Gasly,10,French,10,1,15:38:07,27.376,27376
1112,2023,Italian Grand Prix,2023-09-03,855,Guanyu,Zhou,24,Chinese,11,1,15:39:33,24.396,24396
1112,2023,Italian Grand Prix,2023-09-03,825,Kevin,Magnussen,20,Danish,12,1,15:41:12,24.66,24660
1112,2023,Italian Grand Prix,2023-09-03,859,Liam,Lawson,30,New Zealander,13,1,15:42:27,24.212,24212
1112,2023,Italian Grand Prix,2023-09-03,807,Nico,Hülkenberg,27,German,14,1,15:43:56,26.095,26095
1112,2023,Italian Grand Prix,2023-09-03,858,Logan,Sargeant,2,American,14,1,15:43:57,24.779,24779
1112,2023,Italian Grand Prix,2023-09-03,848,Alexander,Albon,23,Thai,15,1,15:45:13,24.538,24538
1112,2023,Italian Grand Prix,2023-09-03,832,Carlos,Sainz,55,Spanish,19,1,15:50:52,25.183,25183
1112,2023,Italian Grand Prix,2023-09-03,847,George,Russell,63,British,19,1,15:50:56,24.215,24215
1112,2023,Italian Grand Prix,2023-09-03,830,Max,Verstappen,33,Dutch,20,1,15:52:13,24.228,24228
1112,2023,Italian Grand Prix,2023-09-03,844,Charles,Leclerc,16,Monegasque,20,1,15:52:19,23.931,23931
1112,2023,Italian Grand Prix,2023-09-03,840,Lance,Stroll,18,Canadian,20,1,15:52:50,25.667,25667
1112,2023,Italian Grand Prix,2023-09-03,815,Sergio,Pérez,11,Mexican,21,1,15:53:46,23.819,23819
1112,2023,Italian Grand Prix,2023-09-03,4,Fernando,Alonso,14,Spanish,21,1,15:54:03,24.798,24798
1112,2023,Italian Grand Prix,2023-09-03,846,Lando,Norris,4,British,22,1,15:55:26,23.727,23727
1112,2023,Italian Grand Prix,2023-09-03,857,Oscar,Piastri,81,Australian,23,1,15:56:53,24.133,24133
1112,2023,Italian Grand Prix,2023-09-03,839,Esteban,Ocon,31,French,24,1,15:58:45,24.249,24249
1112,2023,Italian Grand Prix,2023-09-03,822,Valtteri,Bottas,77,Finnish,25,1,16:00:06,24.658,24658
1112,2023,Italian Grand Prix,2023-09-03,1,Lewis,Hamilton,44,British,27,1,16:02:46,24.255,24255
1112,2023,Italian Grand Prix,2023-09-03,842,Pierre,Gasly,10,French,31,2,16:09:08,24.686,24686
1112,2023,Italian Grand Prix,2023-09-03,859,Liam,Lawson,30,New Zealander,33,2,16:11:56,24.281,24281
1112,2023,Italian Grand Prix,2023-09-03,855,Guanyu,Zhou,24,Chinese,33,2,16:11:58,25.959,25959
1112,2023,Italian Grand Prix,2023-09-03,825,Kevin,Magnussen,20,Danish,33,2,16:12:15,24.765,24765
1112,2023,Italian Grand Prix,2023-09-03,807,Nico,Hülkenberg,27,German,39,2,16:20:52,24.328,24328
1112,2023,Italian Grand Prix,2023-09-03,857,Oscar,Piastri,81,Australian,41,2,16:23:21,31.799,31799
1113,2023,Singapore Grand Prix,2023-09-17,855,Guanyu,Zhou,24,Chinese,2,1,20:07:21,30.032,30032
1113,2023,Singapore Grand Prix,2023-09-17,858,Logan,Sargeant,2,American,19,1,20:36:42,,63543
1113,2023,Singapore Grand Prix,2023-09-17,832,Carlos,Sainz,55,Spanish,20,1,20:37:19,29.499,29499
1113,2023,Singapore Grand Prix,2023-09-17,844,Charles,Leclerc,16,Monegasque,20,1,20:37:28,32.888,32888
1113,2023,Singapore Grand Prix,2023-09-17,847,George,Russell,63,British,20,1,20:37:29,29.976,29976
1113,2023,Singapore Grand Prix,2023-09-17,846,Lando,Norris,4,British,20,1,20:37:31,29.485,29485
1113,2023,Singapore Grand Prix,2023-09-17,1,Lewis,Hamilton,44,British,20,1,20:37:33,32.631,32631
1113,2023,Singapore Grand Prix,2023-09-17,4,Fernando,Alonso,14,Spanish,20,1,20:37:39,30.67,30670
1113,2023,Singapore Grand Prix,2023-09-17,839,Esteban,Ocon,31,French,20,1,20:37:43,29.755,29755
1113,2023,Singapore Grand Prix,2023-09-17,825,Kevin,Magnussen,20,Danish,20,1,20:37:50,31.475,31475
1113,2023,Singapore Grand Prix,2023-09-17,807,Nico,Hülkenberg,27,German,20,1,20:37:53,35.497,35497
1113,2023,Singapore Grand Prix,2023-09-17,842,Pierre,Gasly,10,French,20,1,20:37:54,31.802,31802
1113,2023,Singapore Grand Prix,2023-09-17,859,Liam,Lawson,30,New Zealander,20,1,20:37:55,32.348,32348
1113,2023,Singapore Grand Prix,2023-09-17,857,Oscar,Piastri,81,Australian,20,1,20:37:58,29.369,29369
1113,2023,Singapore Grand Prix,2023-09-17,848,Alexander,Albon,23,Thai,20,1,20:37:59,30.138,30138
1113,2023,Singapore Grand Prix,2023-09-17,855,Guanyu,Zhou,24,Chinese,20,2,20:38:30,30.637,30637
1113,2023,Singapore Grand Prix,2023-09-17,815,Sergio,Pérez,11,Mexican,39,1,21:11:53,28.977,28977
1113,2023,Singapore Grand Prix,2023-09-17,830,Max,Verstappen,33,Dutch,40,1,21:13:21,29.698,29698
1113,2023,Singapore Grand Prix,2023-09-17,822,Valtteri,Bottas,77,Finnish,40,1,21:13:47,30.487,30487
1113,2023,Singapore Grand Prix,2023-09-17,848,Alexander,Albon,23,Thai,43,2,21:18:51,29.787,29787
1113,2023,Singapore Grand Prix,2023-09-17,825,Kevin,Magnussen,20,Danish,43,2,21:19:04,33.078,33078
1113,2023,Singapore Grand Prix,2023-09-17,858,Logan,Sargeant,2,American,43,2,21:19:17,31.018,31018
1113,2023,Singapore Grand Prix,2023-09-17,847,George,Russell,63,British,44,2,21:20:21,30.039,30039
1113,2023,Singapore Grand Prix,2023-09-17,1,Lewis,Hamilton,44,British,44,2,21:20:24,33.581,33581
1113,2023,Singapore Grand Prix,2023-09-17,4,Fernando,Alonso,14,Spanish,44,2,21:20:59,52.708,52708
1114,2023,Japanese Grand Prix,2023-09-24,848,Alexander,Albon,23,Thai,1,1,14:06:29,50.143,50143
1114,2023,Japanese Grand Prix,2023-09-24,855,Guanyu,Zhou,24,Chinese,1,1,14:06:34,41.041,41041
1114,2023,Japanese Grand Prix,2023-09-24,839,Esteban,Ocon,31,French,1,1,14:06:45,27.056,27056
1114,2023,Japanese Grand Prix,2023-09-24,822,Valtteri,Bottas,77,Finnish,1,1,14:06:58,55.802,55802
1114,2023,Japanese Grand Prix,2023-09-24,815,Sergio,Pérez,11,Mexican,2,1,14:08:56,32.45,32450
1114,2023,Japanese Grand Prix,2023-09-24,858,Logan,Sargeant,2,American,2,1,14:09:11,32.715,32715
1114,2023,Japanese Grand Prix,2023-09-24,858,Logan,Sargeant,2,American,5,2,14:16:24,43.868,43868
1114,2023,Japanese Grand Prix,2023-09-24,822,Valtteri,Bottas,77,Finnish,6,2,14:18:28,53.512,53512
1114,2023,Japanese Grand Prix,2023-09-24,807,Nico,Hülkenberg,27,German,8,1,14:21:18,23.52,23520
1114,2023,Japanese Grand Prix,2023-09-24,852,Yuki,Tsunoda,22,Japanese,9,1,14:22:56,22.944,22944
1114,2023,Japanese Grand Prix,2023-09-24,859,Liam,Lawson,30,New Zealander,10,1,14:24:35,23.136,23136
1114,2023,Japanese Grand Prix,2023-09-24,855,Guanyu,Zhou,24,Chinese,10,2,14:24:44,24.091,24091
1114,2023,Japanese Grand Prix,2023-09-24,4,Fernando,Alonso,14,Spanish,11,1,14:26:10,24.086,24086
1114,2023,Japanese Grand Prix,2023-09-24,815,Sergio,Pérez,11,Mexican,12,2,14:28:22,41.499,41499
1114,2023,Japanese Grand Prix,2023-09-24,825,Kevin,Magnussen,20,Danish,12,1,14:28:23,23.816,23816
1114,2023,Japanese Grand Prix,2023-09-24,857,Oscar,Piastri,81,Australian,13,1,14:29:24,24.455,24455
1114,2023,Japanese Grand Prix,2023-09-24,848,Alexander,Albon,23,Thai,13,2,14:29:58,52.165,52165
1114,2023,Japanese Grand Prix,2023-09-24,840,Lance,Stroll,18,Canadian,14,1,14:31:37,23.441,23441
1114,2023,Japanese Grand Prix,2023-09-24,815,Sergio,Pérez,11,Mexican,13,3,14:31:50,,2485913
1114,2023,Japanese Grand Prix,2023-09-24,830,Max,Verstappen,33,Dutch,16,1,14:34:31,24.382,24382
1114,2023,Japanese Grand Prix,2023-09-24,1,Lewis,Hamilton,44,British,16,1,14:34:49,24.841,24841
1114,2023,Japanese Grand Prix,2023-09-24,846,Lando,Norris,4,British,17,1,14:36:20,23.523,23523
1114,2023,Japanese Grand Prix,2023-09-24,844,Charles,Leclerc,16,Monegasque,17,1,14:36:23,23.197,23197
1114,2023,Japanese Grand Prix,2023-09-24,832,Carlos,Sainz,55,Spanish,18,1,14:38:04,23.075,23075
1114,2023,Japanese Grand Prix,2023-09-24,842,Pierre,Gasly,10,French,18,1,14:38:20,24.488,24488
1114,2023,Japanese Grand Prix,2023-09-24,807,Nico,Hülkenberg,27,German,21,2,14:43:39,23.66,23660
1114,2023,Japanese Grand Prix,2023-09-24,858,Logan,Sargeant,2,American,21,3,14:44:16,35.182,35182
1114,2023,Japanese Grand Prix,2023-09-24,847,George,Russell,63,British,24,1,14:48:05,24.034,24034
1114,2023,Japanese Grand Prix,2023-09-24,4,Fernando,Alonso,14,Spanish,25,2,14:50:07,24.294,24294
1114,2023,Japanese Grand Prix,2023-09-24,859,Liam,Lawson,30,New Zealander,25,2,14:50:20,23.671,23671
1114,2023,Japanese Grand Prix,2023-09-24,839,Esteban,Ocon,31,French,28,2,14:55:08,23.789,23789
1114,2023,Japanese Grand Prix,2023-09-24,855,Guanyu,Zhou,24,Chinese,29,3,14:57:06,24.116,24116
1114,2023,Japanese Grand Prix,2023-09-24,852,Yuki,Tsunoda,22,Japanese,30,2,14:58:41,23.327,23327
1114,2023,Japanese Grand Prix,2023-09-24,825,Kevin,Magnussen,20,Danish,31,2,15:00:39,23.858,23858
1114,2023,Japanese Grand Prix,2023-09-24,844,Charles,Leclerc,16,Monegasque,34,2,15:04:38,22.926,22926
1114,2023,Japanese Grand Prix,2023-09-24,1,Lewis,Hamilton,44,British,34,2,15:04:43,23.631,23631
1114,2023,Japanese Grand Prix,2023-09-24,842,Pierre,Gasly,10,French,34,2,15:05:03,24.651,24651
1114,2023,Japanese Grand Prix,2023-09-24,857,Oscar,Piastri,81,Australian,35,2,15:06:11,23.198,23198
1114,2023,Japanese Grand Prix,2023-09-24,846,Lando,Norris,4,British,36,2,15:07:43,23.182,23182
1114,2023,Japanese Grand Prix,2023-09-24,830,Max,Verstappen,33,Dutch,37,2,15:09:05,23.696,23696
1114,2023,Japanese Grand Prix,2023-09-24,807,Nico,Hülkenberg,27,German,37,3,15:10:23,23.338,23338
1114,2023,Japanese Grand Prix,2023-09-24,832,Carlos,Sainz,55,Spanish,38,2,15:11:15,23.374,23374
1114,2023,Japanese Grand Prix,2023-09-24,815,Sergio,Pérez,11,Mexican,14,4,15:14:59,30.651,30651
1115,2023,Qatar Grand Prix,2023-10-08,847,George,Russell,63,British,1,1,20:05:46,39.686,39686
1115,2023,Qatar Grand Prix,2023-10-08,822,Valtteri,Bottas,77,Finnish,3,1,20:10:22,29.977,29977
1115,2023,Qatar Grand Prix,2023-10-08,825,Kevin,Magnussen,20,Danish,3,1,20:10:26,28.743,28743
1115,2023,Qatar Grand Prix,2023-10-08,840,Lance,Stroll,18,Canadian,3,1,20:10:27,28.886,28886
1115,2023,Qatar Grand Prix,2023-10-08,859,Liam,Lawson,30,New Zealander,3,1,20:10:28,29.33,29330
1115,2023,Qatar Grand Prix,2023-10-08,852,Yuki,Tsunoda,22,Japanese,9,1,20:20:28,27.781,27781
1115,2023,Qatar Grand Prix,2023-10-08,839,Esteban,Ocon,31,French,10,1,20:21:53,28.961,28961
1115,2023,Qatar Grand Prix,2023-10-08,4,Fernando,Alonso,14,Spanish,11,1,20:23:19,28.373,28373
1115,2023,Qatar Grand Prix,2023-10-08,842,Pierre,Gasly,10,French,11,1,20:23:25,28.429,28429
1115,2023,Qatar Grand Prix,2023-10-08,857,Oscar,Piastri,81,Australian,12,1,20:24:45,28.875,28875
1115,2023,Qatar Grand Prix,2023-10-08,844,Charles,Leclerc,16,Monegasque,12,1,20:24:49,28.228,28228
1115,2023,Qatar Grand Prix,2023-10-08,846,Lando,Norris,4,British,13,1,20:26:21,28.134,28134
1115,2023,Qatar Grand Prix,2023-10-08,807,Nico,Hülkenberg,27,German,13,1,20:26:32,39.879,39879
1115,2023,Qatar Grand Prix,2023-10-08,858,Logan,Sargeant,2,American,13,1,20:26:35,29.436,29436
1115,2023,Qatar Grand Prix,2023-10-08,847,George,Russell,63,British,14,2,20:27:57,28.542,28542
1115,2023,Qatar Grand Prix,2023-10-08,830,Max,Verstappen,33,Dutch,17,1,20:32:05,28.233,28233
1115,2023,Qatar Grand Prix,2023-10-08,815,Sergio,Pérez,11,Mexican,17,1,20:32:32,27.808,27808
1115,2023,Qatar Grand Prix,2023-10-08,848,Alexander,Albon,23,Thai,18,1,20:33:58,29.253,29253
1115,2023,Qatar Grand Prix,2023-10-08,855,Guanyu,Zhou,24,Chinese,18,1,20:34:06,28.984,28984
1115,2023,Qatar Grand Prix,2023-10-08,822,Valtteri,Bottas,77,Finnish,21,2,20:38:42,29.387,29387
1115,2023,Qatar Grand Prix,2023-10-08,840,Lance,Stroll,18,Canadian,21,2,20:38:45,28.156,28156
1115,2023,Qatar Grand Prix,2023-10-08,825,Kevin,Magnussen,20,Danish,21,2,20:38:52,28.948,28948
1115,2023,Qatar Grand Prix,2023-10-08,859,Liam,Lawson,30,New Zealander,21,2,20:38:54,28.665,28665
1115,2023,Qatar Grand Prix,2023-10-08,852,Yuki,Tsunoda,22,Japanese,22,2,20:40:25,27.596,27596
1115,2023,Qatar Grand Prix,2023-10-08,857,Oscar,Piastri,81,Australian,25,2,20:44:26,27.868,27868
1115,2023,Qatar Grand Prix,2023-10-08,844,Charles,Leclerc,16,Monegasque,25,2,20:44:40,27.873,27873
1115,2023,Qatar Grand Prix,2023-10-08,839,Esteban,Ocon,31,French,25,2,20:44:42,28.969,28969
1115,2023,Qatar Grand Prix,2023-10-08,4,Fernando,Alonso,14,Spanish,26,2,20:46:01,28.432,28432
1115,2023,Qatar Grand Prix,2023-10-08,842,Pierre,Gasly,10,French,26,2,20:46:12,30.192,30192
1115,2023,Qatar Grand Prix,2023-10-08,858,Logan,Sargeant,2,American,26,2,20:46:27,29.373,29373
1115,2023,Qatar Grand Prix,2023-10-08,846,Lando,Norris,4,British,27,2,20:47:29,27.611,27611
1115,2023,Qatar Grand Prix,2023-10-08,807,Nico,Hülkenberg,27,German,27,2,20:47:58,28.274,28274
1115,2023,Qatar Grand Prix,2023-10-08,815,Sergio,Pérez,11,Mexican,31,2,20:53:34,33.246,33246
1115,2023,Qatar Grand Prix,2023-10-08,848,Alexander,Albon,23,Thai,31,2,20:53:43,28.747,28747
1115,2023,Qatar Grand Prix,2023-10-08,847,George,Russell,63,British,32,3,20:54:52,28.314,28314
1115,2023,Qatar Grand Prix,2023-10-08,830,Max,Verstappen,33,Dutch,34,2,20:57:24,28.103,28103
1115,2023,Qatar Grand Prix,2023-10-08,855,Guanyu,Zhou,24,Chinese,35,2,20:59:41,28.854,28854
1115,2023,Qatar Grand Prix,2023-10-08,822,Valtteri,Bottas,77,Finnish,39,3,21:05:42,28.946,28946
1115,2023,Qatar Grand Prix,2023-10-08,840,Lance,Stroll,18,Canadian,39,3,21:05:45,29.399,29399
1115,2023,Qatar Grand Prix,2023-10-08,825,Kevin,Magnussen,20,Danish,39,3,21:05:53,30.331,30331
1115,2023,Qatar Grand Prix,2023-10-08,859,Liam,Lawson,30,New Zealander,39,3,21:06:05,28.171,28171
1115,2023,Qatar Grand Prix,2023-10-08,807,Nico,Hülkenberg,27,German,39,3,21:06:08,28.591,28591
1115,2023,Qatar Grand Prix,2023-10-08,852,Yuki,Tsunoda,22,Japanese,40,3,21:07:30,27.809,27809
1115,2023,Qatar Grand Prix,2023-10-08,857,Oscar,Piastri,81,Australian,43,3,21:10:55,27.489,27489
1115,2023,Qatar Grand Prix,2023-10-08,844,Charles,Leclerc,16,Monegasque,43,3,21:11:17,27.513,27513
1115,2023,Qatar Grand Prix,2023-10-08,839,Esteban,Ocon,31,French,43,3,21:11:27,29.169,29169
1115,2023,Qatar Grand Prix,2023-10-08,815,Sergio,Pérez,11,Mexican,43,3,21:11:35,33.165,33165
1115,2023,Qatar Grand Prix,2023-10-08,846,Lando,Norris,4,British,44,3,21:12:24,27.677,27677
1115,2023,Qatar Grand Prix,2023-10-08,4,Fernando,Alonso,14,Spanish,44,3,21:12:50,28.393,28393
1115,2023,Qatar Grand Prix,2023-10-08,842,Pierre,Gasly,10,French,44,3,21:12:58,34.856,34856
1115,2023,Qatar Grand Prix,2023-10-08,848,Alexander,Albon,23,Thai,44,3,21:13:12,28.981,28981
1115,2023,Qatar Grand Prix,2023-10-08,847,George,Russell,63,British,50,4,21:21:11,28.191,28191
1115,2023,Qatar Grand Prix,2023-10-08,830,Max,Verstappen,33,Dutch,51,3,21:22:13,29.726,29726
1115,2023,Qatar Grand Prix,2023-10-08,855,Guanyu,Zhou,24,Chinese,52,3,21:24:48,28.815,28815
1116,2023,United States Grand Prix,2023-10-22,822,Valtteri,Bottas,77,Finnish,28,2,14:52:29,25.02,25020
1116,2023,United States Grand Prix,2023-10-22,848,Alexander,Albon,23,Thai,29,2,14:54:08,24.354,24354
1116,2023,United States Grand Prix,2023-10-22,825,Kevin,Magnussen,20,Danish,29,2,14:54:24,24.745,24745
1116,2023,United States Grand Prix,2023-10-22,1,Lewis,Hamilton,44,British,20,1,14:37:53,24.916,24916
1116,2023,United States Grand Prix,2023-10-22,840,Lance,Stroll,18,Canadian,20,1,14:38:28,24.457,24457
1116,2023,United States Grand Prix,2023-10-22,847,George,Russell,63,British,21,1,14:39:49,24.357,24357
1116,2023,United States Grand Prix,2023-10-22,848,Alexander,Albon,23,Thai,10,1,14:21:07,24.563,24563
1116,2023,United States Grand Prix,2023-10-22,822,Valtteri,Bottas,77,Finnish,10,1,14:21:09,24.783,24783
1116,2023,United States Grand Prix,2023-10-22,825,Kevin,Magnussen,20,Danish,10,1,14:21:11,25.067,25067
1116,2023,United States Grand Prix,2023-10-22,858,Logan,Sargeant,2,American,11,1,14:22:55,24.99,24990
1116,2023,United States Grand Prix,2023-10-22,830,Max,Verstappen,33,Dutch,16,1,14:31:06,23.756,23756
1116,2023,United States Grand Prix,2023-10-22,846,Lando,Norris,4,British,17,1,14:32:42,24.155,24155
1116,2023,United States Grand Prix,2023-10-22,832,Carlos,Sainz,55,Spanish,17,1,14:32:54,23.668,23668
1116,2023,United States Grand Prix,2023-10-22,815,Sergio,Pérez,11,Mexican,17,1,14:32:58,24.245,24245
1116,2023,United States Grand Prix,2023-10-22,852,Yuki,Tsunoda,22,Japanese,17,1,14:33:06,24.354,24354
1116,2023,United States Grand Prix,2023-10-22,842,Pierre,Gasly,10,French,18,1,14:34:46,23.9,23900
1116,2023,United States Grand Prix,2023-10-22,4,Fernando,Alonso,14,Spanish,19,1,14:36:41,25.055,25055
1116,2023,United States Grand Prix,2023-10-22,807,Nico,Hülkenberg,27,German,19,1,14:36:48,26.573,26573
1116,2023,United States Grand Prix,2023-10-22,855,Guanyu,Zhou,24,Chinese,9,1,14:19:22,25.636,25636
1116,2023,United States Grand Prix,2023-10-22,855,Guanyu,Zhou,24,Chinese,27,2,14:50:48,24.717,24717
1116,2023,United States Grand Prix,2023-10-22,832,Carlos,Sainz,55,Spanish,35,2,15:03:42,23.673,23673
1116,2023,United States Grand Prix,2023-10-22,830,Max,Verstappen,33,Dutch,35,2,15:03:31,24.974,24974
1116,2023,United States Grand Prix,2023-10-22,807,Nico,Hülkenberg,27,German,34,2,15:02:47,24.308,24308
1116,2023,United States Grand Prix,2023-10-22,858,Logan,Sargeant,2,American,32,2,14:59:24,25.547,25547
1116,2023,United States Grand Prix,2023-10-22,846,Lando,Norris,4,British,34,2,15:01:53,23.361,23361
1116,2023,United States Grand Prix,2023-10-22,852,Yuki,Tsunoda,22,Japanese,34,2,15:02:26,24.125,24125
1116,2023,United States Grand Prix,2023-10-22,817,Daniel,Ricciardo,3,Australian,23,1,14:43:10,23.963,23963
1116,2023,United States Grand Prix,2023-10-22,815,Sergio,Pérez,11,Mexican,37,2,15:07:07,23.747,23747
1116,2023,United States Grand Prix,2023-10-22,842,Pierre,Gasly,10,French,37,2,15:07:28,24.88,24880
1116,2023,United States Grand Prix,2023-10-22,1,Lewis,Hamilton,44,British,38,2,15:08:41,24.648,24648
1116,2023,United States Grand Prix,2023-10-22,847,George,Russell,63,British,39,2,15:10:47,23.969,23969
1116,2023,United States Grand Prix,2023-10-22,840,Lance,Stroll,18,Canadian,40,2,15:12:45,23.955,23955
1116,2023,United States Grand Prix,2023-10-22,4,Fernando,Alonso,14,Spanish,42,2,15:16:00,24.823,24823
1116,2023,United States Grand Prix,2023-10-22,817,Daniel,Ricciardo,3,Australian,47,2,15:25:15,26.513,26513
1116,2023,United States Grand Prix,2023-10-22,852,Yuki,Tsunoda,22,Japanese,54,3,15:36:35,23.472,23472
1116,2023,United States Grand Prix,2023-10-22,844,Charles,Leclerc,16,Monegasque,23,1,14:43:10,23.963,23963
1117,2023,Mexico City Grand Prix,2023-10-29,852,Yuki,Tsunoda,22,Japanese,9,1,14:16:34,30.121,30121
1117,2023,Mexico City Grand Prix,2023-10-29,846,Lando,Norris,4,British,11,1,14:19:23,23.408,23408
1117,2023,Mexico City Grand Prix,2023-10-29,830,Max,Verstappen,33,Dutch,19,1,14:30:10,22.427,22427
1117,2023,Mexico City Grand Prix,2023-10-29,855,Guanyu,Zhou,24,Chinese,21,1,14:33:34,22.817,22817
1117,2023,Mexico City Grand Prix,2023-10-29,858,Logan,Sargeant,2,American,22,1,14:35:03,23.945,23945
1117,2023,Mexico City Grand Prix,2023-10-29,807,Nico,Hülkenberg,27,German,23,1,14:36:19,23.144,23144
1117,2023,Mexico City Grand Prix,2023-10-29,825,Kevin,Magnussen,20,Danish,23,1,14:36:27,23.642,23642
1117,2023,Mexico City Grand Prix,2023-10-29,1,Lewis,Hamilton,44,British,24,1,14:37:21,22.21,22210
1117,2023,Mexico City Grand Prix,2023-10-29,857,Oscar,Piastri,81,Australian,25,1,14:38:53,23.734,23734
1117,2023,Mexico City Grand Prix,2023-10-29,847,George,Russell,63,British,26,1,14:40:18,22.311,22311
1117,2023,Mexico City Grand Prix,2023-10-29,817,Daniel,Ricciardo,3,Australian,27,1,14:41:39,22.406,22406
1117,2023,Mexico City Grand Prix,2023-10-29,842,Pierre,Gasly,10,French,28,1,14:43:24,22.627,22627
1117,2023,Mexico City Grand Prix,2023-10-29,4,Fernando,Alonso,14,Spanish,29,1,14:45:06,22.844,22844
1117,2023,Mexico City Grand Prix,2023-10-29,832,Carlos,Sainz,55,Spanish,30,1,14:45:46,22.067,22067
1117,2023,Mexico City Grand Prix,2023-10-29,840,Lance,Stroll,18,Canadian,30,1,14:46:28,22.582,22582
1117,2023,Mexico City Grand Prix,2023-10-29,844,Charles,Leclerc,16,Monegasque,31,1,14:47:01,22.248,22248
1117,2023,Mexico City Grand Prix,2023-10-29,822,Valtteri,Bottas,77,Finnish,31,1,14:47:48,23.638,23638
1117,2023,Mexico City Grand Prix,2023-10-29,830,Max,Verstappen,33,Dutch,33,2,14:50:02,22.372,22372
1117,2023,Mexico City Grand Prix,2023-10-29,846,Lando,Norris,4,British,33,2,14:50:50,22.563,22563
1117,2023,Mexico City Grand Prix,2023-10-29,848,Alexander,Albon,23,Thai,33,1,14:50:54,23.68,23680
1117,2023,Mexico City Grand Prix,2023-10-29,830,Max,Verstappen,33,Dutch,34,3,14:52:56,,1209136
1117,2023,Mexico City Grand Prix,2023-10-29,844,Charles,Leclerc,16,Monegasque,34,2,14:52:57,,1210512
1117,2023,Mexico City Grand Prix,2023-10-29,1,Lewis,Hamilton,44,British,34,2,14:52:59,,1212908
1117,2023,Mexico City Grand Prix,2023-10-29,832,Carlos,Sainz,55,Spanish,34,2,14:53:00,,1215432
1117,2023,Mexico City Grand Prix,2023-10-29,817,Daniel,Ricciardo,3,Australian,34,2,14:53:02,,1217136
1117,2023,Mexico City Grand Prix,2023-10-29,857,Oscar,Piastri,81,Australian,34,2,14:53:04,,1219064
1117,2023,Mexico City Grand Prix,2023-10-29,847,George,Russell,63,British,34,2,14:53:10,,1218200
1117,2023,Mexico City Grand Prix,2023-10-29,852,Yuki,Tsunoda,22,Japanese,34,2,14:53:13,,1218057
1117,2023,Mexico City Grand Prix,2023-10-29,807,Nico,Hülkenberg,27,German,34,2,14:53:15,,1219826
1117,2023,Mexico City Grand Prix,2023-10-29,846,Lando,Norris,4,British,34,3,14:53:17,,1226386
1117,2023,Mexico City Grand Prix,2023-10-29,842,Pierre,Gasly,10,French,34,2,14:53:20,,1225698
1117,2023,Mexico City Grand Prix,2023-10-29,848,Alexander,Albon,23,Thai,34,2,14:53:22,,1227980
1117,2023,Mexico City Grand Prix,2023-10-29,855,Guanyu,Zhou,24,Chinese,34,2,14:53:24,,1229539
1117,2023,Mexico City Grand Prix,2023-10-29,839,Esteban,Ocon,31,French,34,1,14:53:30,,1226296
1117,2023,Mexico City Grand Prix,2023-10-29,858,Logan,Sargeant,2,American,34,2,14:53:33,,1227718
1117,2023,Mexico City Grand Prix,2023-10-29,822,Valtteri,Bottas,77,Finnish,34,2,14:53:35,,1229349
1117,2023,Mexico City Grand Prix,2023-10-29,840,Lance,Stroll,18,Canadian,34,2,14:53:38,,1229686
